tvshow,supachalasai,sinthorn,social,food,blueplanet,bangrak,siam,ratchada,isolate,silom,home,lumpini,wahkor,beauty,library,chalermthai,korea,mbk,family,chalermkrung,klaibann,siliconvalley,region,cartoon,jatujak,rajdumnern,horoscope,religious,gallery,theoldsiam,camera,gadget,greenzone,art,writer,pantip,uid
29,1,7,97,143,213,72,46,31,9,14,15,23,10,65,9,2,2,21,35,4,7,3,74,1,20,2,7,5,43,9,10,4,5,4,7,4,p66e75mk5AzA69ATZeZ
2,41,24,54,254,3,7,41,3,5,62,7,316,43,113,19,2,1,2,28,0,2,1,5,0,5,0,1,2,1,2,3,0,3,0,0,1,p96gb7fcaKBzn7nrPqi
10,4,36,75,150,100,98,70,20,0,55,58,60,16,27,10,3,11,3,115,1,26,3,23,1,13,0,16,1,19,13,1,1,7,2,4,0,pbizbh4nkM8AzE1tTdS
253,21,21,33,135,120,39,22,9,3,20,56,23,8,47,12,13,32,2,22,6,90,1,10,4,11,8,3,5,11,4,2,3,3,0,0,0,njl00llfyQYM4lZSqe
33,15,100,107,13,3,37,121,53,0,113,45,24,64,3,107,2,4,3,79,2,17,17,21,0,4,42,2,10,1,6,0,1,1,0,1,0,pgc5ox1svfCE5D3PZCn
13,2,12,83,120,11,388,226,3,1,33,6,31,4,40,6,2,4,7,12,4,1,3,9,1,5,0,4,8,1,6,0,0,2,1,2,0,p3bqb6c119jJtqB7yqd
120,13,12,34,74,175,39,20,11,44,30,11,55,52,54,24,55,23,30,10,25,87,6,7,12,5,0,0,0,14,4,1,0,1,1,0,0,pdx97mbrnuGDiS7AbkB
51,12,13,38,80,80,36,26,37,9,30,114,54,17,25,25,8,0,15,278,5,8,1,28,2,12,3,21,2,5,3,0,0,5,0,1,5,p4ss2obs8t1Jzo9DzOo
62,1,1,128,1,0,224,461,1,16,7,0,20,1,12,13,34,0,0,43,8,4,2,3,1,1,1,0,0,1,0,0,0,0,0,0,2,os92oxe7xaJl8oJju3D
16,118,26,45,8,17,346,213,7,14,23,7,42,10,6,10,6,4,9,12,5,5,7,7,52,2,2,15,1,3,3,1,1,3,0,1,1,ojah5r3njaiZMZ91qLv
212,3,7,9,59,283,10,10,13,99,4,20,10,1,46,5,24,6,2,13,9,4,1,110,0,33,2,0,2,45,2,4,0,0,0,0,0,p4htt0t902DxnSt6LWN
44,12,45,47,59,120,57,37,48,11,36,125,52,10,117,10,10,4,8,34,7,9,6,31,0,49,0,6,4,28,9,7,2,0,3,1,0,pf87m225icCiD486SLt3
3,2,3,245,10,7,79,241,1,11,37,2,222,12,47,18,2,0,4,63,0,7,1,3,2,3,2,1,20,0,0,0,0,0,0,0,0,padqmmo4imF04mJQdQ1
10,12,276,66,11,7,8,14,18,13,46,200,6,26,10,15,6,2,39,8,11,8,97,8,6,90,1,4,3,2,1,2,2,10,7,0,2,pebdf1ovnn03zjVjbFm
8,8,37,51,25,61,130,76,45,26,37,14,52,44,27,27,7,1,7,38,0,21,6,25,0,10,7,51,7,20,6,163,2,2,3,2,0,pfz7et5uy5iFIMFoYJGB
8,2,10,2,16,223,4,5,12,7,5,6,1,8,3,2,9,1,47,3,0,4,6,107,2,4,0,1,4,211,1,323,2,2,4,0,1,p9y1vpk9fdnQxYAlF5l
19,18,37,84,70,51,19,13,465,8,15,50,20,14,7,5,1,2,14,22,2,10,1,34,2,10,4,6,12,6,4,6,10,1,0,2,1,p2j3k1jho2qGwYO52dx
53,10,206,39,167,70,25,29,28,9,64,47,22,67,9,30,1,8,8,17,2,27,5,34,0,28,1,6,2,15,4,3,0,5,2,2,0,phbgi62ufbHpTMKQP2sY
921,15,7,10,1,2,1,2,1,5,2,2,2,1,2,16,9,2,0,5,13,0,0,2,1,0,1,0,3,0,0,0,0,1,1,2,14,oxw9yrgm7Bs3fgJ1IVL
9,7,12,8,40,292,2,17,7,5,8,21,66,3,252,8,0,2,2,28,0,43,1,1,0,68,0,2,0,20,2,116,0,1,1,0,0,p9c4u799jziJqZBjF8f
184,5,20,77,86,117,19,23,24,43,39,38,48,14,103,26,35,7,5,23,12,10,4,37,1,9,3,3,2,10,8,3,1,2,0,3,0,pf16cgz9e2EZjQcye3P
15,3,2,7,109,396,3,9,61,3,5,2,0,3,2,7,8,0,12,11,41,0,6,219,0,2,3,0,12,92,0,9,1,0,0,0,0,ot4j4e7q1L8tkp2NPUs
19,5,58,74,43,134,18,42,26,14,165,11,111,8,32,15,16,1,6,181,3,17,5,18,0,0,0,4,5,9,0,0,0,1,0,0,2,oifx8r169G4Dao6ZrBT
14,3,394,82,2,7,4,0,411,7,41,37,5,1,2,0,0,0,4,12,1,4,0,5,0,0,1,0,0,2,0,0,2,1,0,0,0,o44k02cqcL3UDKAASyQ
63,6,58,47,26,11,5,19,54,40,40,53,12,23,3,22,43,71,50,8,52,5,65,6,196,44,1,2,0,2,0,9,3,0,1,2,0,pe6y1vwtbsl3F5HkKTH
3,0,830,31,0,1,0,6,0,56,40,0,0,0,0,13,2,0,2,0,0,3,19,3,0,0,0,0,0,1,0,27,5,0,0,0,0,pgmkyg4aalbYHYu0uF85
17,20,22,93,23,10,330,186,2,7,76,11,51,12,19,23,11,2,8,35,12,9,17,5,2,4,6,6,6,2,12,0,0,0,1,2,0,paznon6t24kieJFsn8w
21,36,83,99,7,4,36,88,3,16,166,9,25,30,28,108,1,4,19,50,1,54,57,11,6,0,3,8,56,0,4,3,2,0,3,0,0,ph765ix31LPwNDKBuV6
632,177,12,5,10,10,2,4,1,5,5,3,6,3,18,11,77,2,27,0,5,5,1,3,2,2,0,2,2,3,1,0,0,0,1,0,4,okzd5g9ooE6uRVfKPPQ
9,13,27,45,54,32,14,34,16,20,35,58,309,19,238,16,2,1,1,41,1,8,3,8,1,8,4,4,0,3,10,3,1,3,0,0,0,phjr5l9e4yMnz5mMnIV4
372,10,14,41,15,7,13,28,9,56,23,6,14,10,13,44,134,14,48,4,59,9,11,1,73,1,0,2,0,0,1,1,2,1,1,0,3,p3n98rabg4yjabqi87F
167,11,51,70,13,11,23,37,23,94,30,6,9,20,1,68,22,5,4,15,211,11,15,10,8,5,15,8,70,1,1,1,0,0,1,0,3,phd8naoc1WDtU9MnBke
91,6,9,37,20,12,37,33,22,408,21,5,17,12,15,23,107,18,6,8,83,6,5,6,10,4,1,6,1,0,8,0,1,0,0,0,1,ozba4ajxh
12,57,16,23,109,266,3,27,26,1,15,125,6,5,8,50,3,27,8,4,8,166,6,25,2,7,1,3,5,12,4,3,2,2,2,0,0,pdokb02zvClej65SNv
59,132,64,82,39,15,40,41,25,44,45,159,31,48,21,21,11,7,13,19,12,11,20,4,11,22,1,17,3,1,3,3,8,3,1,3,0,p087nnvz
275,10,12,54,7,5,24,28,6,8,11,43,32,58,24,20,263,4,1,23,14,9,2,7,8,14,0,22,15,2,22,0,2,5,4,3,1,ngzqsabhaO9c4nVDd4r
5,6,301,81,5,1,99,186,8,101,103,1,30,22,3,15,2,2,8,9,4,2,15,6,0,4,0,2,5,0,3,1,4,1,0,0,3,oufaqxm154yc5nkEVBQ
188,20,25,62,107,98,19,16,50,11,31,42,26,25,51,21,16,8,23,32,15,36,6,35,3,8,2,9,6,16,15,6,2,2,3,0,1,pdyrb3i6gTgetnVpA2Y
176,12,17,101,29,17,13,56,26,53,25,160,34,4,30,21,76,5,59,16,9,4,49,6,5,19,1,1,3,3,2,0,3,1,0,0,0,np0033csb950ET0zpgG
15,5,5,81,7,4,105,226,7,18,14,8,123,7,157,15,4,51,23,48,61,17,6,4,2,1,2,0,0,3,0,15,0,0,1,0,1,oyy1xkwifIKzTwFYk0l
23,44,29,30,28,1,3,25,23,167,44,2,63,23,31,17,57,0,23,6,42,5,12,5,303,2,2,1,23,0,0,1,0,0,1,0,0,pbh49hyat8nMO3uht0w
68,6,189,57,4,16,50,41,12,2,23,75,79,10,10,25,3,1,3,308,4,13,2,3,0,10,0,7,3,0,4,0,1,6,0,0,0,pfw5nq3lz68XcnzDDbH9
73,568,3,6,12,13,3,6,3,11,2,15,27,8,10,3,15,2,0,179,33,1,1,8,0,16,0,4,2,2,1,0,0,8,0,0,0,pfaoet5u84vFAI3rY3y
238,712,0,0,15,0,0,0,1,41,0,0,0,1,0,0,2,0,1,3,5,0,1,4,3,0,0,1,1,1,0,1,0,0,0,1,2,p9lkzzde4lhEhqYuQfG
14,995,0,0,0,0,0,2,2,0,0,1,1,2,1,4,1,0,1,1,1,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,pckzdkggz900bcJ6Kcr
30,2,38,41,170,157,109,87,15,35,24,34,42,29,7,14,11,5,3,11,1,18,1,40,1,3,2,4,9,13,76,1,0,1,0,0,0,pemunpmok5VwT3GUDrE
163,44,30,38,19,20,34,28,6,101,30,19,57,32,76,54,109,21,18,11,30,16,5,5,17,14,1,6,6,9,2,6,0,3,0,0,3,oxl476wcgcdyjHd7AQf
114,16,48,28,29,175,29,40,36,46,42,19,61,20,39,24,13,8,9,18,25,15,9,66,2,7,1,50,8,25,0,4,1,0,4,2,0,p8pnaorq4KpsiMcfPtH
25,27,13,67,21,229,51,143,23,9,58,8,72,24,45,21,10,12,13,36,6,23,5,16,3,1,0,7,7,43,0,7,5,2,1,0,0,oq1k625jc230a0GXa4v
24,7,2,80,7,31,72,251,1,27,11,8,57,14,31,20,15,140,15,51,58,9,15,6,11,3,2,44,3,5,0,6,2,0,0,3,1,pfcwb1kusePUeoVKij6
109,3,10,49,73,20,152,138,5,31,12,25,45,33,59,25,34,5,5,35,15,9,3,14,4,55,10,33,13,3,0,1,0,1,0,2,0,pgk1lkcesRGS1wTlVpv
13,11,64,128,12,36,3,12,84,3,58,61,21,16,3,3,5,1,395,1,3,17,35,10,1,5,3,11,2,6,1,2,2,0,1,2,0,oiwnsclnzLg32O25LgC
85,10,48,58,77,92,23,17,48,2,62,132,26,20,67,13,27,7,3,11,9,36,0,17,1,67,0,8,35,7,14,3,2,2,1,0,0,pg9cz47hjkS7qO7KPE0k
13,0,22,67,19,14,280,136,37,0,22,139,22,17,9,11,2,1,7,23,1,5,3,10,2,116,4,5,1,0,11,1,10,15,3,1,0,pgbgdmx0XP9T5VBRIJ
144,11,87,82,15,23,75,76,17,13,145,14,78,15,45,18,20,6,17,65,23,9,2,6,1,2,1,2,3,0,12,1,0,1,0,0,0,p0irqabtP6gh4v93SD
33,12,52,51,101,61,73,90,20,9,35,10,56,7,278,4,1,9,7,12,4,5,3,17,1,19,0,40,1,7,6,3,2,0,0,0,0,oz3ur9lln
142,15,4,5,33,291,2,17,23,13,6,3,4,5,7,19,11,5,6,6,85,34,0,54,2,3,0,3,0,199,1,25,0,0,2,4,0,pae8pkoto2mQEwBsvUc
28,1,4,32,7,16,39,62,1,9,6,4,23,19,25,20,49,197,28,63,36,57,2,4,4,71,1,184,17,1,1,1,2,1,0,14,0,ocesjj9i03fC1JC66v3
264,209,23,21,9,7,8,9,5,93,23,8,22,21,13,16,44,107,14,10,62,5,9,5,18,0,0,0,0,0,1,0,2,0,0,0,1,pb575genuP2ia6wVz09
123,10,94,139,30,22,36,17,119,7,110,70,24,44,13,9,10,0,23,45,11,6,16,12,3,10,8,5,1,1,3,1,2,3,1,0,0,oygn1q699ae7IfuD7fv
5,211,8,13,0,9,0,2,316,7,6,6,5,2,0,21,2,0,0,1,4,3,1,6,4,0,358,1,3,0,0,27,6,1,0,0,0,pfqs8m5kqfb0D98YmB8H
6,12,23,21,17,5,11,104,11,17,27,10,70,14,201,49,11,1,130,13,0,2,219,9,35,3,1,0,0,1,0,0,1,1,3,0,0,ox1i5jagf6x8njL76g7
41,3,11,15,86,421,0,10,32,10,7,4,29,4,124,28,10,50,6,5,18,39,1,29,3,4,1,1,5,28,1,2,0,0,0,0,0,os2abixugNgY32hNYjB
40,31,5,59,201,14,85,141,35,23,24,4,44,16,30,24,12,8,35,4,38,6,21,8,8,15,0,37,8,2,3,18,17,1,6,4,0,pgmdei9ocfrwjQcEg0Z
12,162,6,23,33,0,22,19,23,8,9,0,349,3,309,3,9,3,10,4,4,2,2,0,0,0,0,1,1,0,4,0,5,0,1,0,0,pdl24vms2z4I3YeKnMF
21,8,37,132,74,100,27,27,50,13,27,79,104,8,29,20,1,4,21,49,3,79,8,19,0,12,2,10,11,7,36,2,2,2,0,2,1,pemho6z3hm0BkbftLgz
48,9,40,69,164,18,35,19,32,5,89,95,18,39,21,19,5,7,17,33,6,15,20,13,1,87,3,6,3,3,7,3,2,64,10,1,1,ntey0ueizq40l8lTArK
60,19,14,99,79,21,44,52,32,20,33,30,80,18,149,15,28,1,54,67,17,13,36,10,2,8,2,1,9,3,5,1,4,1,0,0,0,oz6olv5st
79,39,19,30,144,75,15,16,17,49,25,14,48,11,27,10,152,9,13,11,29,7,7,39,9,6,94,1,2,18,1,5,4,1,0,0,0,pfynia8i3pE5CXQxVOi
5,2,45,355,1,70,78,78,160,0,46,34,31,5,4,20,2,1,10,15,2,10,6,20,0,6,0,1,7,1,4,2,1,3,1,0,0,o9f49b18knTLUxDuQDl
85,14,9,42,195,267,14,10,27,5,17,32,17,20,23,25,10,8,5,19,12,60,5,31,3,15,3,3,2,33,6,4,1,1,1,1,0,pgo6q8lr4P5vtxdkcNt
17,19,264,87,45,10,76,53,29,3,44,23,136,6,63,6,10,2,6,53,1,3,0,5,1,6,3,17,12,1,16,0,5,1,0,2,0,pft1s3bh7CJ1llVS59L
10,6,16,53,30,20,7,225,25,23,54,8,88,14,150,160,21,1,15,10,10,1,21,25,0,3,3,4,10,1,2,5,0,2,1,0,0,opvewybs8laiEalSWuw
83,876,0,1,0,2,0,12,0,21,0,1,0,1,0,7,5,0,2,2,2,2,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,p1vonifjm8D0Vq6Pomf
81,31,30,59,26,154,64,17,56,24,22,28,14,5,7,16,108,5,25,26,11,78,3,22,0,14,3,3,6,24,15,43,0,1,2,0,1,pfwc2zd74qQqol3khDf
293,268,18,4,32,134,6,22,30,15,9,5,13,6,11,12,12,1,44,3,6,10,7,10,0,1,3,36,0,5,0,0,6,0,0,0,1,oq5kbs5jsWEV4AGW11U
63,730,8,13,2,2,5,8,2,41,10,2,7,6,2,10,44,0,0,1,24,3,1,5,7,1,23,0,0,0,0,0,1,0,0,0,1,pekbr511b7yZiW1L6iXs
116,2,0,15,4,1,4,10,3,359,0,21,24,89,3,15,37,18,0,10,63,8,0,6,8,194,0,3,2,4,0,0,0,1,0,0,2,peelnp5dmhbw5xCM8eO
64,18,37,72,243,84,21,22,21,12,40,51,59,49,27,29,17,6,6,24,6,24,5,27,0,15,0,3,4,13,8,5,0,7,2,0,1,piwv9x8pqiQHk3P7aY7J
115,10,35,49,99,38,33,20,13,74,44,62,17,27,27,20,32,92,17,11,40,23,7,9,9,42,0,2,0,9,6,30,4,2,3,0,1,p4r6v2l58mPzwtr5QiC
11,2,10,102,1,3,171,112,6,25,6,9,76,2,3,10,6,1,3,331,50,3,2,4,2,3,1,48,11,0,2,0,4,1,0,0,0,p8sukb1naKvfE84vGi0
15,460,190,17,7,27,2,4,11,5,37,41,2,81,1,25,24,0,8,3,0,8,12,8,2,2,4,2,4,5,0,3,1,4,0,6,0,n6uld21uiJG5mau20Wl
19,1,4,34,20,69,2,22,24,38,32,23,28,109,8,54,160,81,18,6,135,11,22,8,28,8,23,1,3,5,0,11,2,4,3,2,2,omsvfgdej6FiPBqXFhR
5,10,49,75,215,16,19,52,23,2,30,79,213,21,48,17,1,1,8,71,1,6,3,10,1,12,1,5,1,0,20,0,1,4,0,0,0,nomv83k1aIy3PH1q5rx
277,7,16,18,2,240,0,4,5,23,10,5,3,6,21,13,2,167,12,0,4,158,3,1,0,10,2,0,1,4,1,0,0,2,0,0,2,pabht9htu43JHx1OgLw
13,132,36,24,91,5,11,18,86,5,15,139,13,7,11,19,1,4,137,3,5,1,33,4,111,7,2,3,3,0,1,2,73,3,0,0,0,pg2cpqp4af8fx3FGkGS
7,2,0,57,0,2,470,265,2,22,3,0,15,1,13,6,62,0,2,4,5,2,3,3,61,0,0,0,1,0,2,0,1,0,0,0,7,oil57d89kYPuOpiZ4gf
37,4,65,150,26,18,193,116,39,81,56,63,38,8,10,10,4,2,2,25,7,7,3,8,0,7,4,15,2,1,8,1,4,3,0,0,1,p7y6l1iwwBRyWl7Qm6U
22,2,39,67,403,50,15,23,9,29,38,36,45,6,106,19,5,7,15,6,2,18,10,21,4,9,0,1,1,6,1,2,1,0,0,0,0,orge7a9zdRR63KVtsiH
4,59,168,36,43,11,3,104,20,8,118,10,99,27,87,99,4,1,18,14,1,25,38,2,7,3,3,0,3,0,0,0,0,0,3,0,0,pfipba9nnyYjW9kfeCw9
309,137,4,18,41,44,4,4,6,3,4,1,28,10,45,10,20,264,8,1,14,27,5,1,4,0,0,0,1,1,0,0,2,0,0,1,1,ox31odbeg0oPe857AmH
20,2,12,27,6,8,3,19,10,166,13,16,9,8,9,84,45,1,63,3,5,7,41,7,398,15,4,0,1,1,1,1,1,1,5,3,2,p9fiic97lv4UPPFA0c0
27,1,0,6,0,1,4,10,4,611,2,0,2,2,4,2,26,140,2,0,160,0,2,1,3,1,0,0,2,0,1,0,1,0,1,0,0,oz9hatjmvOd3HPNQ11L
223,94,88,25,13,240,11,11,20,18,16,13,5,20,9,14,10,6,4,10,5,50,3,33,1,6,23,0,3,25,3,4,3,2,3,0,2,ohgk04nl0uYFLn1xu63
54,2,15,119,8,42,236,213,7,12,23,11,67,7,27,18,10,2,4,69,3,26,5,1,1,3,0,4,4,3,8,1,0,4,5,1,1,pgmk3m4pzevcR0fw5aor
4,19,35,83,2,74,5,13,610,2,14,14,5,17,0,9,1,2,9,3,0,2,6,56,0,2,5,3,1,4,2,1,6,7,0,0,0,pg4wj740zfhlK6SSxDM
44,56,27,59,13,12,256,164,11,24,22,8,54,26,23,20,6,2,3,24,9,2,3,5,2,26,5,50,39,3,4,2,2,0,0,3,6,p7hrgci49v4AtpwZy4I
293,3,3,3,125,332,4,4,10,6,3,5,10,0,50,4,3,6,0,13,6,22,0,61,0,2,0,1,2,31,3,5,0,1,0,0,4,oih2fagi6tpf24pROJR
48,11,39,116,63,13,57,62,12,11,139,21,66,34,85,62,19,1,1,62,9,36,6,7,0,5,6,2,7,2,10,0,0,1,0,1,1,owk0ngu62MjBoAjwz5M
100,3,22,12,96,60,7,82,37,30,29,6,41,27,58,64,48,84,8,17,88,37,10,18,2,9,3,2,1,7,0,0,0,0,2,4,0,p563wfcg3Xam0Rw5wjf
29,673,0,5,2,15,9,11,0,3,3,3,11,12,83,18,53,0,21,17,25,0,0,7,2,2,0,0,2,5,1,0,1,0,0,0,0,oxnvd3gxxWUdQnnuIVF
14,7,16,42,11,18,6,22,76,3,14,40,24,353,4,83,20,3,45,9,4,6,67,13,6,18,1,2,7,5,5,19,39,8,1,2,0,mnsu2mqukofywAQyzu
6,1,19,40,1,3,9,22,2,7,11,4,1,9,0,2,2,3,215,1,6,1,592,5,13,1,0,0,0,0,0,3,27,0,4,1,1,oxtalgp24oy7Vac5Bsz
205,6,3,10,110,77,5,16,1,127,6,8,30,6,23,13,23,161,1,16,76,32,0,20,0,4,0,3,3,12,5,6,0,0,0,0,3,pf34qn20i33oVR3yrmsK
52,1,13,15,19,280,19,24,23,15,9,6,7,7,44,19,44,278,8,2,11,33,4,51,0,1,2,0,3,12,3,3,0,1,1,0,1,pgfcvprijUNGN96WB4l
133,15,17,72,37,94,63,35,17,41,23,77,47,13,131,23,14,4,2,63,16,16,1,15,1,11,0,3,1,12,1,5,2,3,1,0,2,o4zq3unym0mAAhHVL7N
82,10,26,40,39,69,9,16,10,16,13,27,29,106,64,21,196,5,45,15,5,18,17,7,17,76,2,2,2,5,6,1,8,3,3,0,1,pfph7uknpk1VrOddoKj
45,5,5,27,72,160,46,38,9,4,15,57,45,8,75,16,27,7,28,33,14,47,15,15,0,34,0,31,3,56,14,22,5,21,1,10,0,pgeqp8l45szkhnHAfk4
75,2,1,8,2,7,11,5,1,33,3,0,29,2,32,4,9,642,9,2,114,5,3,1,3,1,0,1,0,0,2,3,0,0,0,0,0,p49rs1ae3fNaS88FzUV
275,470,0,2,5,1,1,13,0,129,2,0,18,6,20,13,33,1,0,4,5,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,3,p0i748id0n0zVnHhlHe
30,817,10,12,14,7,2,13,4,3,16,8,11,9,7,12,2,1,4,4,1,6,3,6,1,1,0,1,0,1,2,0,1,1,0,0,0,oirsh76cramH1C97REU
99,67,22,38,32,68,17,26,50,34,35,18,38,56,25,33,65,16,29,6,58,6,14,13,29,61,5,3,12,19,4,5,3,1,0,2,0,pgqmcmhnkBYJ4sy79PX
27,20,14,127,45,11,4,34,81,6,18,41,43,131,8,13,154,1,27,3,8,3,127,19,3,10,0,2,2,2,1,1,11,7,5,0,0,p5fj1jkwrNa5wCprRKR
80,16,92,94,17,19,73,43,11,37,103,27,33,27,39,14,44,110,15,48,22,6,15,3,4,5,3,2,0,3,2,0,1,0,0,0,0,pgjqpf67nv1r5MyZwlNj
105,657,11,18,12,42,5,3,5,35,14,5,5,12,8,15,5,1,2,3,3,2,0,4,2,1,0,1,2,12,3,10,3,1,1,0,0,ona05vum7z6dv8SuFJy
126,180,62,57,33,45,85,14,8,44,43,64,31,21,25,15,20,7,11,21,21,14,2,15,3,19,3,0,1,5,9,1,0,2,0,0,0,p8whiphzzmKK9iWH4r7
50,51,21,21,187,278,7,5,58,16,4,18,14,22,10,11,24,13,14,1,11,17,3,34,5,1,0,0,0,88,4,15,0,1,1,0,2,ojaprtca0gHlFpBpXo4
39,59,10,38,26,24,75,47,19,9,24,7,202,18,307,6,2,7,20,14,11,4,2,11,1,4,0,2,0,3,6,2,5,1,1,0,0,oxa9gx5tu5r11UNzlQp
177,245,14,53,12,101,26,15,16,8,18,8,71,5,24,13,21,35,29,8,27,28,5,11,0,1,0,21,1,5,4,1,1,0,0,0,1,pfl7m845cZyhm7gHmoS
28,909,0,0,1,1,0,2,1,17,1,1,3,3,0,12,12,1,1,0,4,0,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,p1x36rm29
0,6,182,22,1,25,1,6,541,14,32,1,8,4,107,1,3,0,18,4,5,4,5,6,1,0,0,0,4,2,0,0,1,0,0,0,0,pdpd6q2nQz7atgWQNs
25,20,75,76,50,79,24,31,64,24,55,51,48,21,60,28,8,8,79,16,8,35,37,15,12,11,2,1,3,8,9,6,7,4,3,0,0,pex5fbqqlW1sRajPWUj
35,9,38,39,73,20,42,57,31,7,103,21,113,4,237,4,7,29,21,48,7,5,2,9,3,13,0,1,0,7,6,2,3,1,3,1,1,pd3677jap5EljaI8Msm
4,2,12,328,7,3,20,93,23,36,41,184,96,7,8,2,0,0,2,33,5,1,3,11,0,23,1,6,20,0,6,0,1,23,0,0,0,oz5eg9lvk
26,267,87,63,1,7,10,4,92,9,100,24,7,38,2,20,199,0,1,3,2,2,5,6,18,0,1,0,2,2,2,0,0,0,1,0,0,p373bkeh6FCYRqZC4sw
38,351,12,13,4,12,3,6,5,98,35,1,5,77,1,199,18,3,2,4,39,12,5,13,7,2,15,4,13,1,0,0,0,1,1,0,0,p6navllvvc1hNBPN7B2
3,4,76,180,17,2,90,73,11,15,102,35,124,16,27,26,1,0,11,34,1,5,63,7,2,27,2,9,1,2,17,2,7,2,3,2,1,phdv82kr3lRMMiy7BdM
245,5,37,54,30,29,124,57,66,76,41,18,53,6,66,9,4,2,13,28,9,6,0,9,0,1,0,2,1,1,6,1,0,0,0,0,1,oees4mnqgWt7ISY5A14
69,34,18,45,285,57,31,18,18,15,38,41,39,24,13,18,9,52,17,21,14,26,25,26,4,19,0,1,2,6,7,2,1,5,0,0,0,p0ly65i16
62,792,9,4,1,4,6,9,1,49,4,0,6,3,27,5,1,0,0,1,3,0,5,4,0,0,0,1,0,0,0,1,0,0,0,0,2,ozacpb6zemLMHYE3dQ3
15,7,9,14,31,376,3,7,72,7,10,20,6,9,7,14,9,4,7,1,7,9,29,178,6,9,2,2,4,102,3,8,8,2,2,1,0,pfey4k2fl7dDT8rjJM7h
16,0,16,60,19,14,455,248,10,7,30,9,21,1,9,7,0,2,5,9,3,2,3,9,1,4,0,15,4,5,7,2,4,3,0,0,0,oyo0tx9e1mLGTmp72h8
18,7,18,56,4,3,458,249,16,25,21,4,39,0,16,3,5,4,9,16,1,3,5,4,6,0,0,3,0,0,5,0,0,1,0,0,1,oj30l4tn9ATt0Xq9FHn
15,72,68,47,9,12,113,70,67,12,96,50,25,115,11,22,26,2,21,7,2,16,54,10,8,6,0,0,0,0,7,1,31,2,1,1,0,orybb329uLQ855EVx1h
9,969,0,0,1,8,0,2,1,0,0,0,0,0,1,3,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,p2r0df2qup8UPVM7pgt
44,19,57,68,30,24,27,20,36,14,29,302,17,44,4,17,17,6,34,19,7,3,69,20,8,19,1,11,6,2,3,1,11,6,2,0,1,pfjdo9m3wXYVbiAdoAq
22,887,7,7,3,1,1,5,2,6,5,0,7,5,2,6,12,0,2,2,2,1,0,2,0,2,5,1,2,0,0,1,0,0,0,0,0,oolop73l0ig5eQu94aD
8,23,30,5,0,6,0,3,4,2,23,0,5,590,0,225,15,6,0,0,1,2,1,7,6,0,19,1,6,5,0,0,2,0,3,0,0,okf9otceu42528CwcUd
152,23,28,52,60,35,49,41,14,12,46,72,67,18,89,27,36,35,17,23,15,17,3,9,3,10,0,2,2,16,7,8,0,3,7,0,0,peqzu5rkwRpyAB9Oq3t
15,4,3,37,8,16,39,100,4,63,11,2,37,27,67,35,6,338,11,16,98,27,11,1,4,3,4,1,3,1,0,4,0,0,1,0,1,pg2uxkjro6T9mHz58OQ
28,4,50,98,9,31,68,122,59,13,114,26,56,3,41,30,16,0,0,155,1,34,0,13,0,15,0,0,0,3,5,0,0,3,0,0,0,p4orrairqDG7ABz5B5H
0,6,84,122,2,130,4,17,434,9,18,34,7,14,1,8,0,0,6,47,0,0,11,24,1,1,0,3,3,5,2,1,3,0,0,0,0,pey4x3m7qi83NO63R3z
0,2,2,17,95,580,16,18,29,21,3,2,5,3,10,5,0,4,7,29,2,15,1,19,2,6,0,3,1,82,3,8,0,1,6,0,0,pdw38m79gvFRQro71EQ
36,9,29,53,75,10,41,24,15,156,41,19,64,117,56,66,13,28,20,18,31,10,6,6,6,10,2,4,14,7,5,1,0,2,3,0,0,os5ose8gewmCmqfVx1T
14,844,7,17,1,0,2,2,2,7,31,6,13,3,7,4,6,0,9,2,1,2,4,3,1,3,0,2,1,0,1,0,1,0,0,0,0,pdykr06iuEpYNyB3I55
52,151,77,39,59,7,12,34,10,61,17,26,91,43,36,30,65,4,12,6,58,5,44,8,5,23,0,3,6,3,1,1,2,3,2,0,0,pbbfd5bk8pO5d3ekJLw
7,0,24,30,1,10,9,13,5,11,14,9,2,9,1,8,5,1,624,0,2,3,84,4,2,4,83,9,1,0,0,2,13,2,3,0,0,oxwzsfw5h1bkd86iAy2
86,32,67,74,14,28,73,36,32,15,87,43,67,15,24,16,16,25,19,29,12,4,20,12,0,16,6,9,0,6,9,98,0,3,0,2,0,pe3wvmmh3fE5lYN5BVP
51,2,111,73,85,45,29,19,9,1,53,244,27,8,75,16,1,6,4,54,1,33,1,15,1,6,1,3,1,3,12,2,0,1,1,1,0,p84rc0k5cx5P3e6mHMv
120,8,14,45,61,12,39,37,28,25,42,9,33,54,34,41,21,2,4,12,10,2,3,10,19,13,5,76,208,1,0,1,0,2,2,1,0,pd0x9rkwl6Hi9LWL0Si
21,9,242,236,19,26,10,27,37,7,58,58,75,14,20,8,3,4,9,18,3,5,22,19,1,5,18,1,2,2,10,3,1,0,1,0,0,o5et353gtFaQIImyL7a
